Datetime,Nhiệt độ,Độ ẩm,Khí áp,T.độ gió,H. gió
2021-12-12 08:00:00,25.4,80,1014.4,2.1,315
2021-12-12 09:00:00,25.0,80,1014.7,1.6,15
2021-12-12 11:00:00,24.6,80,1014.0,0.5,335
2021-12-12 12:00:00,24.7,80,1012.7,1.6,337
2021-12-12 13:00:00,24.4,80,1011.4,1.3,339
2021-12-12 14:00:00,24.3,80,1010.4,1.4,295
2021-12-12 15:00:00,24.3,80,1010.4,1.5,309
2021-12-12 16:00:00,24.5,80,1010.0,3.6,330
2021-12-12 17:00:00,24.7,80,1010.4,4.0,340
2021-12-12 18:00:00,25.0,80,1010.9,2.9,337
2021-12-12 19:00:00,25.2,80,1011.4,1.9,334
2021-12-12 20:00:00,25.3,80,1011.7,1.4,314
2021-12-12 22:00:00,25.4,80,1011.8,0.6,250
2021-12-13 00:00:00,25.4,80,1011.8,1.9,168
2021-12-13 05:00:00,25.5,80,1011.1,2.2,313
2021-12-13 06:00:00,25.5,80,1011.4,2.9,334
2021-12-13 07:00:00,25.5,80,1012.0,4.9,2
2021-12-13 08:00:00,25.4,80,1012.8,5.1,6
2021-12-13 09:00:00,25.2,80,1013.2,5.2,9
2021-12-13 10:00:00,25.0,80,1013.3,5.2,360
2021-12-13 11:00:00,24.7,80,1012.5,3.9,356
2021-12-13 12:00:00,24.6,80,1011.7,4.6,359
2021-12-13 13:00:00,24.6,80,1011.0,4.0,16
2021-12-13 14:00:00,24.5,80,1010.0,4.9,17
2021-12-13 15:00:00,24.5,80,1009.6,4.6,11
2021-12-13 16:00:00,24.5,80,1009.5,3.0,11
2021-12-13 17:00:00,24.6,80,1010.0,2.3,21
2021-12-13 18:00:00,24.9,80,1010.4,1.2,311
2021-12-13 22:00:00,25.3,80,1012.0,1.4,91
2021-12-13 23:00:00,25.4,80,1012.1,0.6,42
2021-12-14 00:00:00,25.4,80,1011.7,2.2,350
2021-12-14 01:00:00,25.4,80,1010.9,3.5,7
2021-12-14 02:00:00,25.4,80,1010.0,3.2,6
2021-12-14 03:00:00,25.5,80,1009.9,2.7,3
2021-12-14 04:00:00,25.5,80,1009.4,3.2,345
2021-12-14 05:00:00,25.5,80,1009.8,2.9,352
2021-12-14 06:00:00,25.5,80,1009.9,2.6,350
2021-12-14 07:00:00,25.5,80,1010.9,1.7,341
2021-12-14 08:00:00,25.4,80,1011.5,3.3,334
2021-12-14 09:00:00,25.2,80,1011.7,3.4,355
2021-12-14 10:00:00,24.9,80,1012.0,3.3,343
2021-12-14 11:00:00,24.6,80,1011.5,2.5,358
2021-12-14 12:00:00,24.4,80,1010.6,2.5,16
2021-12-14 13:00:00,24.3,80,1009.6,1.6,29
2021-12-14 14:00:00,24.1,80,1008.7,0.3,47
2021-12-14 15:00:00,24.1,80,1008.4,0.6,333
2021-12-14 16:00:00,24.2,80,1008.4,2.3,341
2021-12-14 17:00:00,24.4,80,1009.0,1.7,331
2021-12-14 18:00:00,24.8,80,1009.4,1.2,287
2021-12-14 20:00:00,25.2,80,1010.5,0.1,278
2021-12-14 22:00:00,25.3,80,1010.9,2.3,294
2021-12-14 23:00:00,25.3,80,1010.9,2.3,341
2021-12-15 00:00:00,25.4,80,1010.5,2.0,10
2021-12-15 01:00:00,25.4,80,1009.8,2.4,335
2021-12-15 02:00:00,25.4,80,1009.2,1.5,330
2021-12-15 03:00:00,25.5,80,1008.5,2.7,329
2021-12-15 04:00:00,25.5,80,1009.0,2.8,334
2021-12-15 05:00:00,25.5,80,1009.4,3.1,351
2021-12-15 06:00:00,25.5,80,1009.9,3.6,355
2021-12-15 07:00:00,25.5,80,1010.6,4.0,357
2021-12-15 08:00:00,25.4,80,1011.7,4.1,14
2021-12-15 09:00:00,25.2,80,1012.0,4.1,12
2021-12-15 10:00:00,25.0,80,1011.5,5.4,5
2021-12-15 11:00:00,24.7,80,1010.9,3.7,8
2021-12-15 12:00:00,24.5,80,1010.0,1.7,31
2021-12-15 13:00:00,24.6,80,1009.0,3.7,19
2021-12-15 14:00:00,24.7,80,1007.9,3.0,349
2021-12-15 15:00:00,24.7,80,1007.4,1.7,342
2021-12-15 16:00:00,24.7,80,1007.7,2.0,6
2021-12-15 20:00:00,25.2,80,1009.8,1.0,150
2021-12-15 21:00:00,25.3,80,1010.0,0.5,132
2021-12-15 23:00:00,25.3,80,1010.6,0.7,177
2021-12-16 00:00:00,25.4,80,1010.6,1.1,195
2021-12-16 01:00:00,25.4,80,1009.9,1.6,168
2021-12-16 11:00:00,24.5,80,1011.6,0.2,58
2021-12-16 12:00:00,24.4,80,1010.7,0.5,70
2021-12-16 13:00:00,24.5,80,1009.6,0.4,67
2021-12-16 14:00:00,24.5,80,1008.5,1.0,91
2021-12-16 15:00:00,24.4,80,1008.1,1.6,90
2021-12-16 16:00:00,24.5,80,1007.7,1.6,88
2021-12-16 17:00:00,24.5,80,1008.2,1.1,117
2021-12-16 18:00:00,24.8,80,1008.8,2.4,104
2021-12-16 19:00:00,25.0,80,1009.5,2.3,50
2021-12-16 20:00:00,25.2,80,1010.5,1.1,39
2021-12-17 05:00:00,25.5,80,1009.8,1.1,114
2021-12-17 06:00:00,25.5,80,1010.3,2.2,122
2021-12-17 07:00:00,25.5,80,1011.1,2.1,112
2021-12-17 08:00:00,25.3,80,1011.5,1.8,93
2021-12-17 09:00:00,24.9,80,1011.8,1.9,73
2021-12-17 10:00:00,24.5,80,1012.0,1.9,70
2021-12-17 11:00:00,24.4,80,1011.5,0.8,38
2021-12-17 12:00:00,24.5,80,1010.7,2.1,29
2021-12-17 13:00:00,24.5,80,1009.6,2.5,31
2021-12-17 14:00:00,24.4,80,1008.7,2.8,20
2021-12-17 15:00:00,24.5,80,1008.2,3.7,1
2021-12-17 16:00:00,24.6,80,1008.2,2.7,27
2021-12-17 18:00:00,24.9,80,1009.3,1.4,178
2021-12-17 19:00:00,25.1,80,1010.0,1.9,151
2021-12-17 20:00:00,25.2,80,1010.9,1.3,130
2021-12-17 21:00:00,25.3,80,1011.2,1.3,145
2021-12-18 00:00:00,25.4,80,1010.7,0.7,83
2021-12-18 01:00:00,25.4,80,1010.1,0.9,31
2021-12-18 05:00:00,25.6,80,1010.0,1.9,329
2021-12-18 06:00:00,25.6,80,1010.7,1.7,322
2021-12-18 07:00:00,25.6,80,1011.4,2.6,345
2021-12-18 08:00:00,25.3,80,1012.1,2.8,337
2021-12-18 09:00:00,24.9,80,1012.1,4.3,359
2021-12-18 10:00:00,24.8,80,1012.6,3.9,354
2021-12-18 11:00:00,24.6,80,1012.2,3.5,3
2021-12-18 12:00:00,24.4,80,1011.2,2.6,19
2021-12-18 13:00:00,24.3,80,1009.9,2.3,20
2021-12-18 14:00:00,24.2,80,1009.2,3.4,19
2021-12-18 15:00:00,24.3,80,1008.4,2.7,358
2021-12-18 16:00:00,24.5,80,1008.3,4.0,345
2021-12-18 17:00:00,24.8,80,1008.4,2.3,359
2021-12-18 20:00:00,25.2,80,1010.3,0.8,33
2021-12-18 21:00:00,25.3,80,1010.7,2.2,28
2021-12-18 22:00:00,25.3,80,1011.2,2.7,7
2021-12-18 23:00:00,25.4,80,1010.7,3.5,344
2021-12-19 00:00:00,25.4,80,1010.5,3.2,351
2021-12-19 01:00:00,25.4,80,1010.3,2.8,345
2021-12-19 02:00:00,25.5,80,1009.8,3.2,334
2021-12-19 03:00:00,25.5,80,1008.8,4.6,338
2021-12-19 04:00:00,25.6,80,1009.0,2.8,317
2021-12-19 05:00:00,25.6,80,1008.9,4.1,340
2021-12-19 06:00:00,25.6,80,1009.4,4.4,357
2021-12-19 07:00:00,25.6,80,1010.0,5.0,338
2021-12-19 08:00:00,25.5,80,1011.4,5.6,337
2021-12-19 09:00:00,25.4,80,1012.1,6.7,346
2021-12-19 10:00:00,25.4,80,1012.3,5.8,347
2021-12-19 11:00:00,25.2,80,1011.8,7.1,349
2021-12-19 12:00:00,24.9,80,1011.2,5.1,334
2021-12-19 13:00:00,24.8,80,1010.4,6.4,342
2021-12-19 14:00:00,24.8,80,1009.5,5.1,335
2021-12-19 15:00:00,24.7,80,1009.3,4.9,341
2021-12-19 16:00:00,24.8,80,1009.3,5.8,327
2021-12-19 17:00:00,24.9,80,1009.8,4.5,330
2021-12-19 18:00:00,25.2,80,1010.1,4.0,327
2021-12-19 19:00:00,25.3,80,1011.1,3.1,320
2021-12-19 20:00:00,25.4,80,1012.1,2.8,316
2021-12-19 21:00:00,25.4,80,1013.1,1.6,309
2021-12-19 22:00:00,25.5,80,1013.4,2.1,310
2021-12-19 23:00:00,25.5,80,1013.4,1.7,309
2021-12-20 00:00:00,25.5,80,1013.3,1.8,312
2021-12-20 01:00:00,25.5,80,1012.7,2.8,313
2021-12-20 02:00:00,25.6,80,1012.2,3.0,321
2021-12-20 03:00:00,25.6,80,1011.8,2.1,314
2021-12-20 04:00:00,25.6,80,1011.7,2.0,319
2021-12-20 05:00:00,25.6,80,1012.0,3.1,336
2021-12-20 06:00:00,25.6,80,1012.3,3.5,337
2021-12-20 07:00:00,25.6,80,1013.3,3.5,339
2021-12-20 08:00:00,25.5,80,1014.0,5.1,346
2021-12-20 09:00:00,25.4,80,1014.4,5.8,349
2021-12-20 10:00:00,25.2,80,1014.4,5.1,6
2021-12-20 11:00:00,25.0,80,1013.7,6.1,6
2021-12-20 12:00:00,24.9,80,1013.1,4.8,350
2021-12-20 13:00:00,24.7,80,1012.0,2.8,3
2021-12-20 14:00:00,24.5,80,1011.2,4.0,348
2021-12-20 15:00:00,24.5,80,1010.6,3.0,17
2021-12-20 16:00:00,24.7,80,1010.6,2.6,18
2021-12-20 17:00:00,24.9,80,1010.9,3.7,2
2021-12-20 21:00:00,25.4,80,1013.7,0.1,256
2021-12-21 00:00:00,25.5,80,1013.4,1.5,331
2021-12-21 01:00:00,25.5,80,1013.2,2.0,331
2021-12-21 02:00:00,25.5,80,1012.3,1.9,22
2021-12-21 03:00:00,25.6,80,1012.0,0.2,41
2021-12-21 05:00:00,25.6,80,1012.0,2.2,350
2021-12-21 06:00:00,25.6,80,1012.6,1.8,349
2021-12-21 07:00:00,25.6,80,1013.3,1.5,347
2021-12-21 08:00:00,25.4,80,1014.0,2.0,351
2021-12-21 09:00:00,25.0,80,1014.2,1.8,7
2021-12-21 10:00:00,24.5,80,1013.9,2.4,11
2021-12-21 11:00:00,24.3,80,1013.4,2.0,84
2021-12-21 12:00:00,24.1,80,1012.6,1.5,72
2021-12-21 13:00:00,24.2,80,1011.5,0.9,64
2021-12-21 14:00:00,24.4,80,1010.6,1.1,75
2021-12-21 15:00:00,24.5,80,1010.4,1.5,89
2021-12-21 16:00:00,24.6,80,1010.5,0.9,130
2021-12-21 17:00:00,24.8,80,1011.0,1.6,122
2021-12-21 18:00:00,25.0,80,1011.5,0.7,122
2021-12-21 19:00:00,25.1,80,1012.0,1.9,117
2021-12-21 20:00:00,25.2,80,1012.9,2.6,109
2021-12-21 21:00:00,25.3,80,1013.4,2.7,107
2021-12-21 22:00:00,25.3,80,1013.6,1.9,108
2021-12-21 23:00:00,25.4,80,1013.3,1.6,111
2021-12-22 00:00:00,25.4,80,1013.2,1.3,132
2021-12-22 02:00:00,25.5,80,1012.3,1.1,137
2021-12-22 03:00:00,25.5,80,1012.3,1.4,111
2021-12-22 04:00:00,25.5,80,1012.0,1.7,102
2021-12-22 05:00:00,25.5,80,1012.1,2.5,108
2021-12-22 06:00:00,25.5,80,1012.3,1.9,104
2021-12-22 07:00:00,25.5,80,1012.7,2.2,94
2021-12-22 08:00:00,25.4,80,1013.4,1.3,88
2021-12-22 09:00:00,25.2,80,1013.6,2.5,103
2021-12-22 10:00:00,25.0,80,1013.6,2.7,95
2021-12-22 11:00:00,24.8,80,1012.9,3.0,94
2021-12-22 12:00:00,24.7,80,1011.7,2.8,88
2021-12-22 13:00:00,24.7,80,1011.0,2.0,91
2021-12-22 14:00:00,24.6,80,1009.8,2.8,92
2021-12-22 15:00:00,24.6,80,1009.5,2.8,119
2021-12-22 16:00:00,24.8,80,1009.4,2.7,105
2021-12-22 17:00:00,24.9,80,1009.8,2.6,134
2021-12-22 18:00:00,25.1,80,1010.3,2.8,105
2021-12-22 19:00:00,25.2,80,1011.4,1.7,114
2021-12-22 20:00:00,25.3,80,1012.0,2.4,108
2021-12-22 21:00:00,25.3,80,1012.6,3.9,105
2021-12-22 22:00:00,25.4,80,1012.3,1.1,83
2021-12-22 23:00:00,25.4,80,1012.3,2.3,106
2021-12-23 00:00:00,25.4,80,1012.1,0.5,75
2021-12-23 01:00:00,25.4,80,1011.6,1.1,56
2021-12-23 02:00:00,25.4,80,1010.9,1.4,84
2021-12-23 03:00:00,25.4,80,1010.5,0.8,57
2021-12-23 04:00:00,25.4,80,1010.6,1.4,50
2021-12-23 06:00:00,25.5,80,1011.6,1.9,42
2021-12-23 07:00:00,25.5,80,1012.3,1.6,41
2021-12-23 08:00:00,25.3,80,1012.9,1.6,71
2021-12-23 09:00:00,25.1,80,1013.2,2.9,88
2021-12-23 10:00:00,24.9,80,1012.8,4.2,89
2021-12-23 11:00:00,24.8,80,1012.6,4.1,107
2021-12-23 12:00:00,24.4,80,1012.0,3.2,91
2021-12-23 13:00:00,24.5,80,1011.0,3.5,102
2021-12-23 14:00:00,24.7,80,1010.0,3.3,115
2021-12-23 15:00:00,24.7,80,1009.6,3.3,125
2021-12-23 16:00:00,24.8,80,1009.4,2.9,141
2021-12-23 17:00:00,24.9,80,1009.9,2.1,116
2021-12-23 18:00:00,25.1,80,1011.1,2.3,107
2021-12-23 19:00:00,25.2,80,1011.8,0.7,127
2021-12-23 20:00:00,25.3,80,1012.6,0.4,110
2021-12-23 21:00:00,25.3,80,1012.8,1.2,121
2021-12-23 22:00:00,25.4,80,1012.7,1.2,101
2021-12-23 23:00:00,25.4,80,1012.5,0.1,70
2021-12-24 00:00:00,25.4,80,1012.3,2.3,344
2021-12-24 01:00:00,25.4,80,1012.0,2.2,359
2021-12-24 02:00:00,25.4,80,1011.1,2.5,27
2021-12-24 03:00:00,25.5,80,1010.7,2.3,355
2021-12-24 04:00:00,25.5,80,1011.1,0.3,1
2021-12-24 05:00:00,25.5,80,1011.6,1.7,340
2021-12-24 06:00:00,25.5,80,1011.8,3.0,14
2021-12-24 07:00:00,25.5,80,1012.6,2.3,17
2021-12-24 08:00:00,25.3,80,1013.3,0.2,51
2021-12-24 09:00:00,25.2,80,1013.4,1.6,2
2021-12-24 10:00:00,24.9,80,1013.2,1.3,10
2021-12-24 11:00:00,24.4,80,1012.7,0.9,86
2021-12-24 12:00:00,24.2,80,1011.8,1.7,96
2021-12-24 13:00:00,24.1,80,1010.9,2.2,115
2021-12-24 14:00:00,24.3,80,1010.3,2.1,107
2021-12-24 15:00:00,24.6,80,1009.8,2.9,101
2021-12-24 16:00:00,24.7,80,1009.6,3.1,141
2021-12-24 17:00:00,24.9,80,1010.3,2.3,118
2021-12-24 18:00:00,25.0,80,1011.0,1.7,131
2021-12-24 19:00:00,25.2,80,1011.6,1.9,123
2021-12-24 20:00:00,25.3,80,1012.3,1.5,121
2021-12-24 21:00:00,25.4,80,1012.9,1.8,104
2021-12-24 22:00:00,25.4,80,1012.8,0.5,115
2021-12-25 00:00:00,25.5,80,1012.8,0.5,131
2021-12-25 01:00:00,25.5,80,1012.1,0.9,122
2021-12-25 04:00:00,25.5,80,1011.8,0.8,116
2021-12-25 05:00:00,25.6,80,1012.1,1.4,35
2021-12-25 08:00:00,25.3,80,1013.7,1.2,59
2021-12-25 09:00:00,24.9,80,1013.8,2.0,79
2021-12-25 10:00:00,24.7,80,1013.7,2.7,95
2021-12-25 11:00:00,24.4,80,1013.3,2.2,86
2021-12-25 12:00:00,24.3,80,1012.3,2.6,93
2021-12-25 13:00:00,24.2,80,1011.5,2.2,74
2021-12-25 14:00:00,24.2,80,1010.7,2.7,104
2021-12-25 15:00:00,24.2,80,1010.5,2.2,90
2021-12-25 16:00:00,24.3,80,1010.5,3.0,106
2021-12-25 17:00:00,24.4,80,1010.9,2.0,115
2021-12-25 18:00:00,24.8,80,1011.4,1.1,130
2021-12-26 10:00:00,24.4,80,1014.7,1.4,29
2021-12-26 11:00:00,24.2,80,1014.2,2.3,13
2021-12-26 13:00:00,24.1,80,1012.5,1.2,345
2021-12-26 14:00:00,24.0,80,1011.5,0.3,6
2021-12-26 15:00:00,24.2,80,1011.0,2.6,353
2021-12-26 16:00:00,24.3,80,1010.9,2.9,5
2021-12-26 17:00:00,24.7,80,1011.4,2.5,334
2021-12-26 18:00:00,24.9,80,1011.8,1.9,340
2021-12-26 19:00:00,25.1,80,1012.7,1.4,357
2021-12-26 20:00:00,25.2,80,1013.7,2.0,126
2021-12-26 21:00:00,25.3,80,1014.0,1.4,136
2021-12-26 22:00:00,25.3,80,1013.9,1.4,146
2021-12-26 23:00:00,25.4,80,1013.4,1.4,153
2021-12-27 00:00:00,25.4,80,1013.7,2.1,171
2021-12-27 01:00:00,25.4,80,1013.6,1.6,170
2021-12-27 02:00:00,25.4,80,1012.8,1.5,169
2021-12-27 04:00:00,25.5,80,1012.8,0.5,186
2021-12-27 09:00:00,25.2,80,1015.5,1.2,331
2021-12-27 14:00:00,24.0,80,1012.0,2.6,354
2021-12-27 15:00:00,24.3,80,1011.4,2.9,347
2021-12-27 16:00:00,24.6,80,1011.1,3.4,335
2021-12-27 17:00:00,24.9,80,1012.0,2.7,151
2021-12-27 18:00:00,25.2,80,1012.8,4.3,161
2021-12-27 19:00:00,25.3,80,1013.3,1.4,186
2021-12-27 20:00:00,25.4,80,1014.2,1.0,59
2021-12-27 22:00:00,25.4,80,1014.7,1.4,149
2021-12-27 23:00:00,25.4,80,1014.0,0.7,147
2021-12-28 00:00:00,25.4,80,1014.0,0.7,152
2021-12-28 03:00:00,25.5,80,1012.0,0.3,206
2021-12-28 07:00:00,25.5,80,1014.2,1.3,43
2021-12-28 08:00:00,25.4,80,1014.9,2.6,26
2021-12-28 09:00:00,25.2,80,1015.1,1.9,26
2021-12-28 10:00:00,24.9,80,1014.8,2.7,17
2021-12-28 11:00:00,24.7,80,1014.2,3.2,24
2021-12-28 12:00:00,24.5,80,1012.9,1.8,9
2021-12-28 13:00:00,24.5,80,1012.0,3.3,25
2021-12-28 14:00:00,24.6,80,1010.9,3.2,10
2021-12-28 15:00:00,24.6,80,1010.4,1.3,104
2021-12-28 16:00:00,24.9,80,1010.7,2.3,355
2021-12-28 17:00:00,25.1,80,1011.1,1.4,14
2021-12-28 18:00:00,25.2,80,1011.6,0.3,328
2021-12-28 19:00:00,25.3,80,1012.3,1.0,110
2021-12-28 20:00:00,25.4,80,1013.2,2.0,113
2021-12-28 21:00:00,25.4,80,1013.8,1.4,24
2021-12-28 22:00:00,25.4,80,1013.8,0.6,30
2021-12-29 00:00:00,25.5,80,1013.3,0.5,11
2021-12-29 02:00:00,25.5,80,1012.2,1.0,335
2021-12-29 03:00:00,25.5,80,1012.1,0.8,2
2021-12-29 04:00:00,25.5,80,1012.0,1.2,347
2021-12-29 05:00:00,25.5,80,1012.2,1.8,349
2021-12-29 06:00:00,25.5,80,1012.6,3.0,345
2021-12-29 07:00:00,25.5,80,1013.6,2.2,343
2021-12-29 08:00:00,25.3,80,1014.3,3.5,6
2021-12-29 09:00:00,25.1,80,1014.9,2.9,29
2021-12-29 10:00:00,24.9,80,1014.5,3.1,25
2021-12-29 11:00:00,24.6,80,1013.9,3.5,24
2021-12-29 12:00:00,24.7,80,1013.1,2.4,43
2021-12-29 13:00:00,24.7,80,1011.7,3.5,21
2021-12-29 14:00:00,24.7,80,1011.0,5.3,13
2021-12-29 15:00:00,24.9,80,1010.7,3.0,15
2021-12-29 19:00:00,25.2,80,1012.7,0.5,133
2021-12-29 20:00:00,25.3,80,1013.3,0.1,101
2021-12-29 21:00:00,25.3,80,1013.8,1.1,86
2021-12-29 22:00:00,25.4,80,1013.9,0.9,39
2021-12-29 23:00:00,25.4,80,1014.0,0.7,27
2021-12-30 00:00:00,25.4,80,1014.2,2.1,17
2021-12-30 01:00:00,25.4,80,1013.9,3.5,26
2021-12-30 02:00:00,25.4,80,1013.6,3.8,17
2021-12-30 03:00:00,25.5,80,1013.2,3.8,22
2021-12-30 04:00:00,25.5,80,1012.9,4.1,17
2021-12-30 05:00:00,25.5,80,1013.2,4.1,24
2021-12-30 06:00:00,25.5,80,1013.6,4.2,22
2021-12-30 07:00:00,25.5,80,1014.5,4.1,17
2021-12-30 08:00:00,25.4,80,1015.5,5.4,21
2021-12-30 09:00:00,25.0,80,1015.6,7.2,20
2021-12-30 10:00:00,24.9,80,1015.1,5.4,25
2021-12-30 11:00:00,24.8,80,1014.5,3.6,27
2021-12-30 12:00:00,24.7,80,1013.8,3.5,22
2021-12-30 13:00:00,24.6,80,1012.8,4.7,5
2021-12-30 14:00:00,24.6,80,1012.0,3.8,341
2021-12-30 15:00:00,24.7,80,1011.7,4.9,336
2021-12-30 16:00:00,24.7,80,1012.0,5.1,344
2021-12-30 17:00:00,24.9,80,1012.3,2.5,338
2021-12-30 19:00:00,25.2,80,1013.7,1.2,132
2021-12-30 22:00:00,26.2,86,1015.5,1.5,47
2021-12-30 23:00:00,26.2,88,1015.3,2.7,360
2021-12-31 00:00:00,26.0,74,1014.9,4.1,359
2021-12-31 01:00:00,25.6,76,1014.4,4.0,20
2021-12-31 02:00:00,24.8,76,1013.8,3.5,20
2021-12-31 03:00:00,24.2,81,1013.8,3.2,6
2021-12-31 04:00:00,24.0,81,1013.4,3.9,9
2021-12-31 05:00:00,23.6,83,1013.7,3.8,9
2021-12-31 06:00:00,23.8,82,1013.9,3.5,23
2021-12-31 07:00:00,23.6,82,1014.5,3.3,18
2021-12-31 08:00:00,25.5,75,1015.3,4.4,20
2021-12-31 09:00:00,26.6,70,1015.6,4.0,34
2021-12-31 10:00:00,27.6,65,1015.4,3.5,32
2021-12-31 11:00:00,28.1,62,1015.0,3.5,20
2021-12-31 12:00:00,29.3,60,1013.9,2.6,22
2021-12-31 13:00:00,30.9,55,1012.8,1.9,40
2021-12-31 14:00:00,29.6,61,1012.0,4.4,8
2021-12-31 15:00:00,29.7,61,1011.4,3.7,8
2021-12-31 16:00:00,29.7,63,1011.4,4.0,358
2021-12-31 17:00:00,29.0,65,1011.8,2.9,3
2021-12-31 18:00:00,28.2,72,1012.5,1.5,332
2021-12-31 19:00:00,27.2,72,1013.3,1.0,139
2021-12-31 21:00:00,26.0,79,1014.9,1.6,148
2021-12-31 23:00:00,25.0,88,1015.0,0.2,28
2022-01-01 00:00:00,25.0,93,1015.1,2.8,347
2022-01-01 01:00:00,24.9,90,1014.7,3.2,4
2022-01-01 02:00:00,24.6,78,1013.4,4.2,21
2022-01-01 03:00:00,23.9,79,1013.1,3.6,13
2022-01-01 04:00:00,23.1,83,1013.1,3.6,4
2022-01-01 05:00:00,22.6,83,1013.2,3.4,13
2022-01-01 06:00:00,22.3,86,1013.7,2.6,5
2022-01-01 07:00:00,22.9,84,1014.2,3.6,18
2022-01-01 08:00:00,24.4,77,1014.8,3.4,23
2022-01-01 09:00:00,25.5,74,1015.4,3.7,8
2022-01-01 10:00:00,27.0,69,1015.4,1.9,15
2022-01-01 11:00:00,28.3,65,1014.9,0.2,34
2022-01-01 12:00:00,29.6,58,1014.0,0.1,58
2022-01-01 14:00:00,30.6,56,1011.8,2.0,21
2022-01-01 15:00:00,30.6,60,1011.4,2.0,22
2022-01-01 16:00:00,30.1,65,1011.2,2.4,14
2022-01-01 17:00:00,29.3,69,1011.5,2.4,13
2022-01-01 18:00:00,28.3,75,1012.1,1.4,332
2022-01-01 19:00:00,27.0,76,1012.9,1.5,148
2022-01-01 20:00:00,26.3,79,1013.7,1.9,121
2022-01-01 21:00:00,26.0,82,1014.3,1.8,126
2022-01-01 22:00:00,25.9,83,1014.5,1.5,130
2022-01-01 23:00:00,25.8,84,1014.5,0.2,126
2022-01-02 00:00:00,25.7,85,1014.4,0.4,128
2022-01-02 01:00:00,25.6,88,1013.9,0.2,90
2022-01-02 03:00:00,25.2,89,1012.7,1.9,47
2022-01-02 04:00:00,25.3,83,1012.7,3.4,8
2022-01-02 05:00:00,24.9,86,1012.6,2.5,357
2022-01-02 06:00:00,24.5,86,1013.2,3.0,1
2022-01-02 07:00:00,23.9,90,1013.9,2.7,348
2022-01-02 08:00:00,24.4,87,1014.7,3.5,8
2022-01-02 09:00:00,26.1,81,1014.8,2.7,19
2022-01-02 10:00:00,27.7,73,1014.3,2.0,23
2022-01-02 12:00:00,30.0,63,1012.9,1.5,23
2022-01-02 13:00:00,31.0,63,1012.0,0.2,30
2022-01-02 14:00:00,30.4,65,1011.1,2.7,346
2022-01-02 15:00:00,31.0,64,1010.7,1.8,19
2022-01-02 16:00:00,29.8,69,1010.6,3.2,359
2022-01-02 17:00:00,29.2,71,1011.0,3.3,346
2022-01-02 19:00:00,27.5,78,1012.1,1.2,163
2022-01-02 20:00:00,27.2,78,1013.1,1.7,128
2022-01-02 21:00:00,26.7,80,1013.4,1.6,142
2022-01-02 22:00:00,26.4,83,1013.9,1.0,117
2022-01-02 23:00:00,26.2,84,1013.8,1.5,151
2022-01-03 00:00:00,26.1,84,1013.6,0.2,142
2022-01-03 03:00:00,25.7,88,1011.7,1.3,102
2022-01-03 04:00:00,25.7,89,1011.7,1.3,39
2022-01-03 05:00:00,25.6,88,1011.7,0.1,44
2022-01-03 06:00:00,25.4,89,1012.2,1.5,47
2022-01-03 07:00:00,25.2,82,1012.6,2.6,351
2022-01-03 08:00:00,25.9,80,1013.6,2.4,13
2022-01-03 10:00:00,27.6,78,1013.3,1.4,12
2022-01-03 11:00:00,29.7,65,1012.6,1.3,60
2022-01-03 12:00:00,29.4,70,1011.7,0.4,5
2022-01-03 17:00:00,28.8,79,1010.3,2.6,344
2022-01-03 18:00:00,27.7,82,1011.0,2.4,4
2022-01-03 19:00:00,27.4,78,1011.8,0.8,129
2022-01-03 20:00:00,26.7,80,1012.6,1.7,110
2022-01-03 21:00:00,26.0,85,1012.6,1.0,132
2022-01-03 22:00:00,25.5,87,1012.6,1.5,133
2022-01-03 23:00:00,25.2,89,1012.8,1.4,148
2022-01-04 00:00:00,24.9,92,1012.9,1.3,146
2022-01-04 01:00:00,24.7,93,1012.5,1.2,149
2022-01-04 02:00:00,24.7,94,1012.0,0.7,155
2022-01-04 06:00:00,24.7,100,1011.7,2.6,359
2022-01-04 07:00:00,24.9,100,1012.6,1.6,357
2022-01-04 08:00:00,25.5,97,1013.4,2.0,334
2022-01-04 09:00:00,26.4,92,1013.8,2.3,349
2022-01-04 10:00:00,27.0,85,1014.2,3.0,1
2022-01-04 11:00:00,28.4,77,1013.3,3.0,341
2022-01-04 12:00:00,29.5,69,1012.6,2.1,354
2022-01-04 13:00:00,30.0,68,1011.8,1.7,354
2022-01-04 14:00:00,30.8,66,1011.0,1.7,355
2022-01-04 15:00:00,30.5,68,1010.4,1.7,19
2022-01-04 16:00:00,30.7,67,1010.1,1.6,23
2022-01-04 17:00:00,30.2,71,1010.4,0.6,27
2022-01-04 18:00:00,28.7,67,1011.4,3.2,128
2022-01-04 19:00:00,27.3,73,1012.1,2.8,117
2022-01-04 20:00:00,26.4,79,1012.5,2.2,117
2022-01-04 21:00:00,25.9,84,1012.7,1.7,114
2022-01-04 22:00:00,25.5,86,1012.7,1.4,129
2022-01-04 23:00:00,25.1,89,1012.8,1.4,156
2022-01-05 00:00:00,24.9,90,1012.8,1.1,152
2022-01-05 01:00:00,24.9,91,1012.3,1.3,136
2022-01-05 02:00:00,25.0,90,1011.7,1.3,147
2022-01-05 03:00:00,24.5,93,1011.4,1.0,155
2022-01-05 05:00:00,24.9,92,1011.5,1.2,145
2022-01-05 06:00:00,24.8,92,1011.6,1.6,128
