Ngày,Giờ,Nhiệt độ,Độ ẩm,Khí áp,T.độ gió,H. gió
24/04/2022,10:00,32.9,64,1009.5,2.1,90
24/04/2022,11:00,34,61,1009.2,1.8,101
24/04/2022,12:00,34.5,59,1008.8,1.7,67
24/04/2022,13:00,34,58,1007.8,1.1,119
24/04/2022,14:00,34.2,59,1006.5,1.6,135
24/04/2022,15:00,33.9,60,1005.4,1.6,141
24/04/2022,16:00,33.3,59,1004.6,1.7,118
24/04/2022,17:00,32.1,62,1004.9,1.4,138
24/04/2022,18:00,31.3,69,1005.5,2.1,139
24/04/2022,19:00,29.7,79,1007.3,1.8,264
24/04/2022,20:00,29.1,81,1007.9,0,-
24/04/2022,21:00,28.7,86,1008.1,0,-
24/04/2022,22:00,28.5,89,1008.2,0,-
24/04/2022,23:00,28.1,90,1008.5,1.4,150
25/04/2022,00:00,27.8,93,1008.4,0,-
25/04/2022,01:00,27.3,96,1007.6,0,-
25/04/2022,02:00,27.1,98,1007.1,0.4,174
25/04/2022,03:00,26.9,100,1006.7,1.7,171
25/04/2022,04:00,26.8,100,1006.8,0.3,146
25/04/2022,05:00,26.6,100,1007.1,0,-
25/04/2022,06:00,26.7,100,1007.7,1.1,119
25/04/2022,07:00,27.5,98,1008.1,0,-
25/04/2022,08:00,29.5,84,1008.9,1.9,125
25/04/2022,09:00,31.7,75,1009.5,1.7,78
25/04/2022,10:00,32.2,67,1009.5,1.2,153
25/04/2022,11:00,32.7,65,1009.6,0.4,160
25/04/2022,12:00,33.3,63,1009.3,0.5,111
25/04/2022,13:00,33.2,63,1008.1,2.1,156
25/04/2022,14:00,33.5,60,1006.8,2,164
25/04/2022,15:00,34.1,56,1005.9,2.4,168
25/04/2022,16:00,34.1,56,1004.9,2.8,138
25/04/2022,17:00,33,60,1005.3,2,137
25/04/2022,18:00,30.9,72,1006,0.8,235
25/04/2022,19:00,30.3,78,1006.7,0.6,198
25/04/2022,20:00,29.9,74,1006.8,2.7,164
25/04/2022,21:00,29.1,80,1007.8,2.7,166
25/04/2022,22:00,28.3,86,1009,0,-
25/04/2022,23:00,27.8,90,1009.3,0,-
26/04/2022,00:00,27.4,93,1008.5,2.5,163
26/04/2022,01:00,27.1,95,1007.7,1.7,197
26/04/2022,02:00,26.9,95,1007.6,0,-
26/04/2022,03:00,26.5,99,1007.2,1.3,187
26/04/2022,04:00,26.4,100,1007.4,0,-
26/04/2022,05:00,26.4,100,1007.9,0,-
26/04/2022,06:00,26.5,100,1008.1,0.3,164
26/04/2022,07:00,27.2,99,1008.5,1.6,174
26/04/2022,08:00,29.2,85,1009.2,2.4,185
26/04/2022,09:00,31.1,70,1009.3,1.6,164
26/04/2022,10:00,32.3,63,1009.6,1.7,170
26/04/2022,11:00,32.5,63,1009.5,2.3,212
26/04/2022,12:00,33.3,60,1009.2,1.5,184
26/04/2022,13:00,34.4,55,1007.9,1.3,234
26/04/2022,14:00,34.4,52,1006.7,0.8,226
26/04/2022,15:00,34.5,54,1005.3,1.2,222
26/04/2022,16:00,34.5,54,1004.6,2.3,191
26/04/2022,17:00,34.7,54,1005.1,1.6,244
26/04/2022,18:00,30.2,77,1005.9,4.6,153
26/04/2022,19:00,25.9,95,1007.1,3.4,216
26/04/2022,20:00,25.6,94,1007.1,0.6,193
26/04/2022,21:00,26.1,93,1008.3,1.3,234
26/04/2022,22:00,26.4,97,1009,1.8,200
26/04/2022,23:00,26.6,98,1008.9,1.3,194
27/04/2022,00:00,26.6,99,1008.5,1.9,182
27/04/2022,01:00,26.8,99,1007.9,1.8,194
27/04/2022,02:00,26.8,100,1007.7,1.9,181
27/04/2022,03:00,26.8,100,1007.4,1.9,198
27/04/2022,04:00,26.6,100,1007.3,1.8,188
27/04/2022,05:00,26.5,100,1007.7,1.7,164
27/04/2022,06:00,26.6,99,1007.8,1.1,204
27/04/2022,07:00,27,98,1008.1,1.8,201
27/04/2022,08:00,28.8,90,1009.5,0.5,169
27/04/2022,09:00,30.1,84,1009.8,0.2,251
27/04/2022,10:00,30.9,79,1009.8,0.1,211
27/04/2022,11:00,32.2,73,1008.9,1.6,296
27/04/2022,12:00,33.6,65,1008.1,1.9,302
27/04/2022,13:00,34.5,62,1006.8,0.3,309
27/04/2022,14:00,35.1,58,1005.7,1.7,283
27/04/2022,15:00,35.5,52,1004.9,1.5,259
27/04/2022,16:00,36,52,1004.3,1,271
27/04/2022,17:00,35.1,55,1004.2,1.6,256
27/04/2022,18:00,34.2,58,1004.4,0,-
27/04/2022,19:00,32.5,68,1005.1,0,-
27/04/2022,20:00,30.3,78,1005.7,3.6,170
27/04/2022,21:00,29.4,81,1007.2,2.6,165
27/04/2022,22:00,29,85,1008.4,1.5,181
27/04/2022,23:00,28.6,90,1008.3,2.3,176
28/04/2022,00:00,28.3,94,1007.4,2.3,187
28/04/2022,01:00,28.1,96,1007.6,1.2,117
28/04/2022,02:00,28,95,1007,2,157
28/04/2022,03:00,28,96,1006.5,2.1,167
28/04/2022,04:00,28,95,1006.3,2.8,164
28/04/2022,05:00,27.8,97,1006.7,2.1,168
28/04/2022,06:00,27.8,99,1007.2,0.1,134
28/04/2022,07:00,28.3,94,1007.8,1.8,173
28/04/2022,08:00,29.7,85,1008.7,2.2,161
28/04/2022,09:00,31,75,1009,3.1,158
28/04/2022,10:00,32.2,68,1009.2,2.3,159
28/04/2022,11:00,32.6,66,1008.8,2.2,166
28/04/2022,12:00,34.6,60,1008.2,2.5,85
28/04/2022,13:00,34.7,58,1007.2,1.6,129
28/04/2022,14:00,34.4,58,1006.5,2.7,139
28/04/2022,15:00,34.5,57,1005.7,3,122
28/04/2022,16:00,33.9,55,1005,3.3,142
28/04/2022,17:00,33.3,53,1005,3,133
28/04/2022,18:00,31.5,62,1006.7,1.9,146
28/04/2022,19:00,30.3,69,1007.7,2.3,172
28/04/2022,20:00,29.6,72,1008.3,1.8,163
28/04/2022,21:00,28.8,78,1008.4,1.7,167
28/04/2022,22:00,28.1,88,1009,0.3,251
28/04/2022,23:00,27.5,92,1009,0,-
29/04/2022,00:00,27.3,95,1008.4,0,-
29/04/2022,01:00,27,96,1007.7,0.6,237
29/04/2022,02:00,26.8,98,1007.2,0,-
29/04/2022,03:00,26.8,98,1006.8,0,-
29/04/2022,04:00,26.9,99,1007,0,-
29/04/2022,05:00,26.8,98,1007,0,-
29/04/2022,06:00,26.6,99,1007.6,0,-
29/04/2022,07:00,27.4,95,1008.4,0,-
29/04/2022,08:00,27.9,95,1008.5,0,-
29/04/2022,09:00,28.6,90,1009.4,0,-
29/04/2022,10:00,28.9,88,1009.6,0,-
29/04/2022,11:00,26.6,100,1010,8,354
29/04/2022,12:00,25,100,1008.8,2.4,112
29/04/2022,13:00,24.5,100,1008.4,1.3,149
29/04/2022,14:00,25.6,100,1007,1.3,102
29/04/2022,15:00,26.6,96,1006.7,0.1,9
29/04/2022,16:00,27.2,91,1006.5,0,-
29/04/2022,17:00,27,95,1006.2,0,-
29/04/2022,18:00,26.4,96,1007,2.6,197
29/04/2022,19:00,25.7,98,1007.8,1.7,214
29/04/2022,20:00,25.3,100,1008.7,1.4,225
29/04/2022,21:00,25.1,100,1009.4,0,-
29/04/2022,22:00,25.1,100,1009.5,0,-
29/04/2022,23:00,25.6,100,1009.5,2,286
30/04/2022,00:00,25.4,99,1008.5,2.6,312
30/04/2022,01:00,25.1,100,1007.9,1.9,338
30/04/2022,02:00,25.1,100,1007,3.2,7
30/04/2022,03:00,25.2,100,1006.1,3.4,12
30/04/2022,04:00,25.2,100,1005.4,2.7,20
30/04/2022,05:00,25.1,100,1005.5,0,-
30/04/2022,06:00,24.9,100,1006.1,0,-
30/04/2022,07:00,25.3,100,1007.2,0,-
30/04/2022,08:00,26.1,99,1008.1,0,-
30/04/2022,09:00,27.6,90,1008.9,0,-
30/04/2022,10:00,29.2,81,1008.8,0,-
30/04/2022,11:00,29.3,79,1008.7,0,-
30/04/2022,12:00,30.4,74,1008.1,0,-
30/04/2022,13:00,31.1,70,1007.1,1.1,297
30/04/2022,14:00,31.8,66,1006.1,2,293
30/04/2022,15:00,32.7,64,1004.9,0.7,279
30/04/2022,16:00,30.6,69,1004.6,2,208
30/04/2022,17:00,29.8,76,1004.4,1.3,187
30/04/2022,18:00,28.9,83,1004.6,1.8,142
30/04/2022,19:00,28.2,85,1005.5,2.2,154
30/04/2022,20:00,27.5,94,1006.5,2.2,199
30/04/2022,21:00,25.8,100,1007.6,2.1,274
30/04/2022,22:00,26.1,100,1007.9,0,-
30/04/2022,23:00,26.2,100,1007.8,0,-
01/05/2022,00:00,26,100,1007.4,0,-
01/05/2022,01:00,26,100,1007.1,0,-
01/05/2022,02:00,26.3,100,1006.5,0,-
01/05/2022,03:00,26.2,100,1005.9,0,-
01/05/2022,04:00,25.8,100,1005.5,0,-
01/05/2022,05:00,25.7,100,1005.5,0,-
01/05/2022,06:00,25.7,100,1006.1,0,-
01/05/2022,07:00,26.2,100,1007.1,0,-
01/05/2022,08:00,27.7,98,1007.9,0.3,174
01/05/2022,09:00,29.3,89,1008.2,2.1,201
01/05/2022,10:00,30.3,80,1007.8,1.8,215
01/05/2022,11:00,30.6,76,1007.6,2.4,191
01/05/2022,12:00,31.2,76,1007.3,1.9,178
01/05/2022,13:00,31.5,74,1006,1.7,192
01/05/2022,14:00,32.5,65,1005,2.2,187
01/05/2022,15:00,32.5,67,1004.4,3.6,190
01/05/2022,16:00,32.7,62,1004.3,3.2,183
01/05/2022,17:00,26.9,93,1004.9,4.1,211
01/05/2022,18:00,26.9,89,1005,1,183
01/05/2022,19:00,26.4,94,1005.7,0.6,152
01/05/2022,20:00,26.4,95,1006.6,1.5,168
01/05/2022,21:00,26.5,97,1007.3,2,161
01/05/2022,22:00,26.6,100,1007.9,2,169
01/05/2022,23:00,26.6,100,1008.3,1.6,164
02/05/2022,00:00,26.4,100,1008.1,0.4,135
02/05/2022,01:00,26.2,100,1007.6,0,-
02/05/2022,02:00,26.1,100,1006.7,0,-
02/05/2022,03:00,26,100,1006.3,0,-
02/05/2022,04:00,25.9,100,1005.9,0,-
02/05/2022,05:00,25.9,100,1006.6,0,-
02/05/2022,06:00,25.9,100,1006.7,0,-
02/05/2022,07:00,26.7,100,1007.3,0.8,148
02/05/2022,08:00,28.8,91,1007.9,1.8,155
02/05/2022,09:00,30.1,83,1008.5,2.5,189
02/05/2022,10:00,31.6,73,1008.5,3,180
02/05/2022,11:00,32.1,68,1007.8,2.8,166
02/05/2022,12:00,29.9,85,1007.8,2.6,159
02/05/2022,13:00,29.5,83,1007.1,3.9,159
02/05/2022,14:00,30.2,78,1005.7,3.5,161
02/05/2022,15:00,30.9,72,1005.4,4.2,170
02/05/2022,16:00,30.1,76,1005.3,3,256
02/05/2022,17:00,28.5,82,1005.1,2.5,259
02/05/2022,18:00,28.1,85,1006.1,0.9,256
02/05/2022,19:00,27.6,89,1007.2,0,-
02/05/2022,20:00,27.4,87,1008.3,1.7,179
02/05/2022,21:00,27,95,1008.9,0,-
02/05/2022,22:00,26.5,95,1009.5,1.2,130
02/05/2022,23:00,26.6,97,1009.5,0,-
03/05/2022,00:00,26.7,99,1009.2,0,-
03/05/2022,01:00,26.4,98,1008.7,0,-
03/05/2022,02:00,26,97,1008.3,0,-
03/05/2022,03:00,25.9,98,1007.8,0,-
03/05/2022,04:00,25.9,100,1007.9,1.6,81
03/05/2022,05:00,25.7,100,1007.8,0,-
03/05/2022,06:00,25.9,100,1008.4,1.3,108
03/05/2022,07:00,26.4,99,1008.8,1.3,117
03/05/2022,08:00,28.4,90,1009.8,1.1,65
03/05/2022,09:00,30,84,1010.7,2.1,86
03/05/2022,10:00,30.2,81,1010.5,2.9,99
03/05/2022,11:00,32.1,71,1009.9,3,94
03/05/2022,12:00,31.3,74,1009.5,2.4,107
03/05/2022,13:00,30.8,69,1008.3,4.7,136
03/05/2022,14:00,31,73,1007.3,2.6,140
03/05/2022,15:00,31.2,73,1006.8,2.1,129
03/05/2022,16:00,26.3,100,1007,2.2,175
03/05/2022,17:00,26.9,100,1007.3,1.3,174
03/05/2022,18:00,27.1,100,1008.1,2.1,189
03/05/2022,19:00,26.1,100,1009,2.4,124
03/05/2022,20:00,25.5,100,1009.9,2.1,148
03/05/2022,21:00,25.7,100,1011,0.5,27
03/05/2022,22:00,25.7,100,1011.1,6.1,4
03/05/2022,23:00,25.5,99,1010.9,3.2,19
04/05/2022,00:00,25.6,100,1010.7,2.3,27
04/05/2022,01:00,25.5,100,1009.9,3.9,358
04/05/2022,02:00,25.4,100,1009.2,3.6,2
04/05/2022,03:00,25.3,100,1008.8,3,359
04/05/2022,04:00,25.2,100,1008.7,2.3,16
04/05/2022,05:00,25.4,100,1008.8,0,-
04/05/2022,06:00,25.5,100,1008.7,0,-
04/05/2022,07:00,25.7,100,1009,2.2,337
04/05/2022,08:00,26.5,100,1009.8,3.2,346
04/05/2022,09:00,27.4,92,1010.3,4.2,357
04/05/2022,10:00,28.5,89,1010,3.7,359
04/05/2022,11:00,29.6,81,1010.1,3,337
04/05/2022,12:00,29.9,81,1009.8,3.2,352
04/05/2022,13:00,29.4,84,1009,3,340
04/05/2022,14:00,29.6,80,1008.2,2.8,311
04/05/2022,15:00,30.4,79,1007.3,3.5,324
04/05/2022,16:00,30.5,77,1007.2,3.7,346
04/05/2022,17:00,30.3,79,1007.6,2,302
04/05/2022,18:00,27.8,81,1009.2,4.2,162
04/05/2022,19:00,25,100,1010.5,2.2,167
04/05/2022,20:00,25.2,100,1010.4,0.5,339
04/05/2022,21:00,25.2,100,1011,1.8,287
04/05/2022,22:00,25.6,100,1010.9,0,-
04/05/2022,23:00,25.7,100,1011.1,1.8,332
05/05/2022,00:00,25.5,100,1010.3,3.3,339
05/05/2022,01:00,25.3,100,1009.2,3.1,6
05/05/2022,02:00,25.5,100,1008.4,4.1,16
05/05/2022,03:00,25.5,100,1007.8,2.8,16
05/05/2022,04:00,25.6,100,1007.9,2.5,12
05/05/2022,05:00,25.5,100,1007.8,2.4,10
05/05/2022,06:00,25.4,100,1007.8,2,3
05/05/2022,07:00,26.2,100,1008.1,0,-
05/05/2022,08:00,27.1,91,1008.7,0,-
05/05/2022,09:00,28.2,88,1008.9,2.3,29
05/05/2022,10:00,28.3,85,1009.4,0.9,10
05/05/2022,11:00,29.4,79,1008.9,0,-
05/05/2022,12:00,30.2,78,1008.4,1.1,13
05/05/2022,13:00,30.3,75,1007.7,1.2,9
05/05/2022,14:00,28.9,82,1006.8,1.1,133
05/05/2022,15:00,31.2,75,1006,2,92
05/05/2022,16:00,31.5,73,1005.4,1.3,86
05/05/2022,17:00,31.8,69,1005.1,0.8,85
05/05/2022,18:00,30,76,1006,1.4,127
05/05/2022,19:00,29.1,80,1006.7,2.8,104
05/05/2022,20:00,28.2,86,1007.4,2,132
05/05/2022,21:00,27.2,90,1007.9,0.7,103
05/05/2022,22:00,27.3,92,1008.5,3.1,106
05/05/2022,23:00,27.3,92,1008.5,2.6,108
06/05/2022,00:00,27.1,95,1008.5,2.7,105
06/05/2022,01:00,27.1,96,1008.1,2.5,97
06/05/2022,02:00,27,96,1007.4,2.6,108
06/05/2022,03:00,27,98,1007.3,1.5,87
06/05/2022,04:00,27,96,1007.3,2.2,104
06/05/2022,05:00,26.9,96,1007.7,2.1,111
06/05/2022,06:00,26.8,96,1007.8,2.4,88
06/05/2022,07:00,26.8,98,1008.5,1.6,80
06/05/2022,08:00,28.2,87,1008.8,2.6,88
06/05/2022,09:00,30.2,76,1009,1.9,90
06/05/2022,10:00,31.3,71,1008.8,3.5,98
06/05/2022,11:00,32.2,69,1008.4,3.1,100
06/05/2022,12:00,32.1,66,1007.8,2.6,102
06/05/2022,13:00,31.2,74,1007.2,4.2,96
06/05/2022,14:00,32.4,65,1006.2,3.3,88
06/05/2022,15:00,33.4,62,1005.5,3.4,100
06/05/2022,16:00,32.8,63,1005.3,3.3,104
06/05/2022,17:00,30.9,71,1005,2.8,125
06/05/2022,18:00,30.1,76,1005.7,2.5,119
06/05/2022,19:00,29.1,82,1006.3,2,120
06/05/2022,20:00,28.4,86,1007.1,2.1,132
06/05/2022,21:00,28,89,1007.8,2.1,127
06/05/2022,22:00,27.9,93,1008.5,2.5,106
06/05/2022,23:00,27.6,95,1008.7,1.7,120
07/05/2022,00:00,27.4,96,1008.5,1.7,126
07/05/2022,01:00,27.1,98,1008.1,1.1,143
07/05/2022,02:00,27.1,99,1007.4,1.7,127
07/05/2022,03:00,27.1,99,1007.1,1.4,127
07/05/2022,04:00,27.2,99,1006.6,3,105
07/05/2022,05:00,27.2,97,1006.8,3.2,107
07/05/2022,06:00,27.2,96,1007.1,3.4,109
07/05/2022,07:00,27.9,92,1007.6,3,101
07/05/2022,08:00,28.7,87,1008.2,3.3,110
07/05/2022,09:00,30.8,74,1008.9,4,105
07/05/2022,10:00,32.2,68,1008.9,4.3,99
07/05/2022,11:00,32.6,63,1008.5,5.3,105
07/05/2022,12:00,33.1,61,1008.3,4.5,92
07/05/2022,13:00,31.3,68,1007.9,7.8,105
07/05/2022,14:00,27.7,87,1007.1,4.9,116
07/05/2022,15:00,29.8,81,1006.7,4.4,108
07/05/2022,16:00,30.7,69,1006.1,6.6,108
07/05/2022,17:00,30.2,70,1006.1,4.2,104
07/05/2022,18:00,29.5,77,1006.2,4.4,95
07/05/2022,19:00,28.4,79,1006.8,4.5,108
07/05/2022,20:00,27.8,84,1007.6,2.6,113
07/05/2022,21:00,27.7,85,1008.1,3.2,113
07/05/2022,22:00,27.7,87,1008.4,3.2,111
07/05/2022,23:00,27.9,88,1008.4,3.6,100
08/05/2022,00:00,27.7,88,1007.9,2.9,112
08/05/2022,01:00,27.6,90,1007.8,1.7,95
08/05/2022,02:00,27.4,91,1007.1,1.8,107
08/05/2022,03:00,26.9,93,1006.8,0,-
08/05/2022,04:00,26.5,98,1006.8,0,-
08/05/2022,05:00,26.7,97,1006.8,0.5,65
08/05/2022,06:00,27,99,1007.4,0.9,20
08/05/2022,07:00,27.4,95,1008.3,1.4,38
08/05/2022,08:00,27.8,93,1009,1.2,88
08/05/2022,09:00,28.7,89,1009.5,1.1,38
08/05/2022,10:00,29.4,87,1009.4,3.6,14
08/05/2022,11:00,29,90,1009.2,4.1,48
08/05/2022,12:00,26.2,99,1009,3.6,103
08/05/2022,13:00,26.2,100,1008.3,0.9,67
08/05/2022,14:00,26.6,100,1007.9,0,-
08/05/2022,15:00,27.3,99,1007.3,0,-
08/05/2022,16:00,26.2,99,1007.1,2.2,142
08/05/2022,17:00,25.9,100,1006.7,1.6,187
08/05/2022,18:00,25.7,100,1006.7,0.1,190
08/05/2022,19:00,25.7,100,1007.1,0.2,145
08/05/2022,20:00,25.9,100,1007.7,0.3,128
08/05/2022,21:00,26.5,100,1008.4,0.2,113
08/05/2022,22:00,26.7,100,1008.9,2,112
08/05/2022,23:00,26.8,100,1009.6,1.4,117
09/05/2022,00:00,26.5,100,1009.2,1.8,116
09/05/2022,01:00,26.4,100,1008.7,1.7,134
09/05/2022,02:00,26.2,100,1007.8,1.2,151
09/05/2022,03:00,26,100,1007.3,0,-
09/05/2022,04:00,26.3,100,1007.2,0,-
09/05/2022,05:00,26.6,100,1007.7,0,-
09/05/2022,06:00,26.6,100,1007.9,0,-
09/05/2022,07:00,27.3,100,1008.7,0,-
09/05/2022,08:00,28.2,100,1009.4,1.3,73
09/05/2022,09:00,29.3,93,1009.8,1.9,89
09/05/2022,10:00,30.5,81,1009.6,3.1,96
09/05/2022,11:00,31.4,75,1009.4,3.7,104
09/05/2022,12:00,31.7,71,1008.7,3.7,120
09/05/2022,13:00,33.4,66,1008.1,4.3,138
09/05/2022,14:00,31.6,72,1007.4,3.2,120
09/05/2022,15:00,31.1,76,1007,2.7,161
09/05/2022,16:00,30,82,1006.8,3.2,165
09/05/2022,17:00,29.6,84,1006.7,2.1,169
09/05/2022,18:00,29.3,82,1007.6,1.8,143
09/05/2022,19:00,28.8,86,1008.1,1.9,134
09/05/2022,20:00,27.9,79,1008.5,1.1,141
09/05/2022,21:00,27.2,89,1009,1.2,124
09/05/2022,22:00,27.1,94,1009.5,2.5,103
09/05/2022,23:00,26.9,96,1009.6,1.3,151
10/05/2022,00:00,26.9,99,1009.3,1.3,158
10/05/2022,01:00,26.5,100,1008.8,0.3,159
10/05/2022,02:00,26.7,100,1008.3,0,-
10/05/2022,03:00,26.8,100,1007.7,0.9,148
10/05/2022,04:00,27.2,100,1007.3,1.5,100
10/05/2022,05:00,27.2,100,1007.9,0,-
10/05/2022,06:00,27.2,100,1008.5,0,-
10/05/2022,07:00,27.7,100,1009.2,0.3,51
10/05/2022,08:00,28.3,100,1009.9,0.7,38
10/05/2022,09:00,30.1,85,1009.8,1.4,68
10/05/2022,10:00,31.7,78,1009.9,2.3,84
10/05/2022,11:00,33.3,70,1009.2,0.7,84
10/05/2022,12:00,29.4,88,1009.2,2.5,26
10/05/2022,13:00,29,87,1008.1,1,347
10/05/2022,14:00,28.2,93,1007.8,2,344
10/05/2022,15:00,27.5,97,1006.6,2.1,12
10/05/2022,16:00,27.3,92,1006.5,1.5,7
10/05/2022,17:00,27.4,95,1006.7,1.2,324
10/05/2022,18:00,27.4,96,1007,0,-
10/05/2022,19:00,27.3,100,1007.4,0.8,70
10/05/2022,20:00,27,100,1008.1,0.5,55
10/05/2022,21:00,26.9,100,1008.9,0,-
10/05/2022,22:00,26.8,100,1009.4,0,-
10/05/2022,23:00,26.5,100,1009.9,0.8,189
11/05/2022,00:00,26.3,100,1009.6,0,-
11/05/2022,01:00,26.3,100,1008.9,0,-
11/05/2022,02:00,26.5,100,1008.5,0,-
11/05/2022,03:00,26.2,100,1007.9,0,-
11/05/2022,04:00,26.1,100,1007.8,0,-
11/05/2022,05:00,25.9,100,1007.8,0,-
11/05/2022,06:00,25.7,100,1008.5,0,-
11/05/2022,07:00,26.9,100,1009,0,-
11/05/2022,08:00,28.2,100,1009.6,0.7,105
11/05/2022,09:00,30.5,85,1010.3,1.7,105
11/05/2022,10:00,32.3,75,1010,1.7,69
11/05/2022,11:00,32.7,68,1009.8,1.6,174
11/05/2022,12:00,33,73,1009.2,0,-
11/05/2022,13:00,33.8,65,1007.9,0.5,140
11/05/2022,14:00,34.6,58,1006.7,1.8,225
11/05/2022,15:00,34.3,57,1006,2,208
11/05/2022,16:00,30.5,75,1005.9,4.3,106
11/05/2022,17:00,28.7,82,1006.2,0.2,48
11/05/2022,18:00,28.1,88,1006.7,3,264
11/05/2022,19:00,27.7,87,1007.3,0,-
11/05/2022,20:00,28,92,1008.2,0,-
11/05/2022,21:00,27.9,88,1008.3,0.8,142
11/05/2022,22:00,27.7,95,1009.5,1.3,224
11/05/2022,23:00,27.2,92,1009.4,2.3,204
12/05/2022,00:00,26.6,92,1009.6,0.9,234
12/05/2022,01:00,26.5,95,1008.9,0.8,228
12/05/2022,02:00,26.3,97,1008.2,0.4,230
12/05/2022,03:00,26.1,100,1007.3,0,-
12/05/2022,04:00,26,100,1007.9,0,-
12/05/2022,05:00,25.9,100,1007.8,1.1,197
12/05/2022,06:00,25.8,100,1008.4,0,-
12/05/2022,07:00,26.2,100,1009,0,-
12/05/2022,08:00,27.6,100,1009.9,0,-
12/05/2022,09:00,29.5,84,1010.1,1.6,166
12/05/2022,10:00,30.3,79,1010.1,0.9,225
12/05/2022,11:00,31,75,1009.5,0.9,250
12/05/2022,12:00,32.2,68,1008.9,1.5,196
12/05/2022,13:00,32.5,67,1008.1,1.2,220
12/05/2022,14:00,32.9,68,1006.7,1.6,335
12/05/2022,15:00,32.8,70,1005.7,3.2,273
12/05/2022,16:00,32.8,65,1005.5,2.3,260
12/05/2022,17:00,30.6,77,1006.1,2.4,129
12/05/2022,18:00,26.8,96,1007.1,4.5,178
12/05/2022,19:00,26.6,100,1007.8,4.1,333
12/05/2022,20:00,26.4,100,1007.7,0.7,183
12/05/2022,21:00,26.4,100,1008.7,0,-
12/05/2022,22:00,26.6,100,1009.2,1.8,179
12/05/2022,23:00,26.5,100,1009.9,1.1,182
13/05/2022,00:00,26.4,100,1009.4,0,-
13/05/2022,01:00,26.4,100,1009.2,0,-
13/05/2022,02:00,26.4,100,1008.3,0,-
13/05/2022,03:00,26.3,100,1007.4,0,-
13/05/2022,04:00,26.2,100,1007.1,0,-
13/05/2022,05:00,26.3,100,1007.6,1.2,182
13/05/2022,06:00,26.3,100,1007.7,1.8,191
13/05/2022,07:00,27,100,1008.5,1.9,196
13/05/2022,08:00,29,96,1009.3,1.3,211
13/05/2022,09:00,30.6,83,1009.5,1.7,201
13/05/2022,10:00,31.9,74,1009.6,2,253
13/05/2022,11:00,32.4,67,1008.9,2.2,220
13/05/2022,12:00,32.8,69,1008.2,2.1,228
13/05/2022,13:00,31.9,71,1007.4,2.9,231
13/05/2022,14:00,32.3,70,1006.6,2.2,232
13/05/2022,15:00,33.9,64,1005.7,2.9,254
13/05/2022,16:00,32.1,66,1005.6,2.9,262
13/05/2022,17:00,31,72,1005,3.3,257
13/05/2022,18:00,30.8,74,1005.7,1.8,243
13/05/2022,19:00,29.7,81,1006.8,1.9,217
13/05/2022,20:00,29.2,85,1007.2,1.1,247
13/05/2022,21:00,28.7,90,1008.1,1.7,181
13/05/2022,22:00,28.5,93,1008.7,1.5,198
13/05/2022,23:00,28.3,95,1008.9,1.8,153
14/05/2022,00:00,28,99,1008.8,1.4,190
14/05/2022,01:00,27.6,100,1008.3,0.9,147
14/05/2022,02:00,27.4,100,1007.4,1.5,176
14/05/2022,03:00,27.2,100,1007.3,2,164
14/05/2022,04:00,27,100,1007.1,1.8,145
14/05/2022,05:00,26.9,100,1007.4,0,-
14/05/2022,06:00,26.7,100,1008.1,0,-
14/05/2022,07:00,27.2,100,1008.8,0,-
14/05/2022,08:00,28.2,100,1009.8,2.1,183
14/05/2022,09:00,30.6,84,1009.9,2.4,207
14/05/2022,10:00,31.9,75,1010.4,2.2,213
14/05/2022,11:00,33.2,68,1010.1,1.7,210
14/05/2022,12:00,33.2,66,1009.5,0.9,208
14/05/2022,13:00,33.3,62,1008.7,2,217
14/05/2022,14:00,31.7,72,1008.2,3.7,218
14/05/2022,15:00,31.8,73,1007.2,2.4,233
14/05/2022,16:00,33,71,1006.3,2.4,247
14/05/2022,17:00,32.7,71,1006.5,1.3,238
14/05/2022,18:00,31.7,74,1006.8,2,246
14/05/2022,19:00,30.7,81,1007.3,0.6,241
14/05/2022,20:00,29.7,85,1008.4,1,215
14/05/2022,21:00,29.2,88,1009.5,0,-
14/05/2022,22:00,28.9,93,1010.5,1.5,196
14/05/2022,23:00,28.5,99,1010.9,1.7,189
15/05/2022,00:00,28.1,100,1010.5,1.8,187
15/05/2022,01:00,27.8,100,1010,1.8,177
15/05/2022,02:00,27.6,100,1009.2,2.2,165
15/05/2022,03:00,27.4,100,1008.9,1.9,172
15/05/2022,04:00,27.3,100,1009,1.6,171
15/05/2022,05:00,27.2,100,1009.9,0,-
15/05/2022,06:00,27.1,100,1009.9,0,-
15/05/2022,07:00,27.8,100,1010.3,1.8,180
15/05/2022,08:00,30,88,1010.5,2,200
15/05/2022,09:00,31,79,1010.9,1.3,207
15/05/2022,10:00,31.9,77,1010.7,1.7,260
15/05/2022,11:00,33.1,69,1010.4,1.3,248
15/05/2022,12:00,33.3,68,1009.8,1.9,285
15/05/2022,13:00,33.5,65,1008.8,1.4,232
15/05/2022,14:00,34.8,57,1007.6,3,266
15/05/2022,15:00,34,62,1006.3,4.2,258
15/05/2022,16:00,33.5,64,1005.6,2.9,263
15/05/2022,17:00,31.4,76,1005.5,1.1,231
15/05/2022,18:00,31.3,72,1006.2,1.5,215
15/05/2022,19:00,29,87,1007.3,2.4,192
15/05/2022,20:00,28.5,89,1008.3,1.8,184
